workerid,correct,condition,gameId,selected,orig_trialNum,orig_repNum,matcher_trialNum,matcher_repNum,target,original_pct_correct,message_history,target_history,message,model_logprobs
5029,True,random,MDLyuv29jevaGLSeT,D,33,2,10,0,D,1.0,"[[{""role"":""describer"",""text"":""Guy stood straight facing left looking down at arms extended to left"",""message_number"":1}],[{""role"":""describer"",""text"":""Standing facing left arms extended in front"",""message_number"":1}]]","[""D"",""D""]","[{""role"":""describer"",""text"":""standing up straight facing left"",""message_number"":1}]","{'A': -0.9755820035934448, 'B': -1.7255820035934448, 'C': -1.7255820035934448, 'D': -1.8505820035934448, 'E': -2.9755821228027344, 'F': -3.1005821228027344, 'G': -5.100582122802734, 'H': -5.725582122802734, 'I': -6.100582122802734, 'J': -7.100582122802734, 'K': -8.350582122802734, 'L': -8.975582122802734}"
5029,False,random,Z2WAkYpWiXwuGcdME,K,42,3,11,0,C,1.0,[],[],"[{""role"":""describer"",""text"":""arm hair standing"",""message_number"":1}]","{'A': -1.6967010498046875, 'I': -0.5717009902000427, 'B': -2.6967010498046875, 'D': -3.3217010498046875, 'E': -3.3217010498046875, 'C': -3.8217010498046875, 'F': -4.3217010498046875, 'G': -5.5717010498046875, 'J': -5.9467010498046875, 'L': -6.0717010498046875, 'K': -6.3217010498046875, 'H': -6.6967010498046875}"
5029,False,random,LzNv7CD7gRuxpk7cQ,H,59,4,12,1,E,1.0,"[[{""role"":""describer"",""text"":""tango dancer"",""message_number"":1}]]","[""G""]","[{""role"":""describer"",""text"":""indian"",""message_number"":1}]","{'A': -1.3043627738952637, 'F': -1.5543627738952637, 'B': -1.9293627738952637, 'D': -2.1793627738952637, 'C': -2.4293627738952637, 'E': -2.5543627738952637, 'I': -3.0543627738952637, 'H': -3.4293627738952637, 'J': -4.554362773895264, 'K': -6.554362773895264, 'L': -8.554363250732422, 'G': -9.304363250732422}"
5029,True,random,MEJ8y7jRW4947MPrH,C,10,0,13,1,C,1.0,"[[{""role"":""describer"",""text"":""diamond head arms left knees bent"",""message_number"":1},{""role"":""describer"",""text"":""arms right sorry"",""message_number"":2},{""role"":""matcher"",""text"":""are his legs facing the ceiling or flat"",""message_number"":3},{""role"":""matcher"",""text"":""feet up or no"",""message_number"":4},{""role"":""matcher"",""text"":""it looks like they're doing a squat while holding a tray"",""message_number"":5},{""role"":""describer"",""text"":""knees bent to right under knees"",""message_number"":6},{""role"":""matcher"",""text"":""*tray"",""message_number"":7},{""role"":""describer"",""text"":""yes squat with the tray guy"",""message_number"":8},{""role"":""matcher"",""text"":""squat guy"",""message_number"":9},{""role"":""matcher"",""text"":""squat is a good one"",""message_number"":10},{""role"":""matcher"",""text"":""squat guy"",""message_number"":11}]]","[""L""]","[{""role"":""describer"",""text"":""celebratory person - arms extended, diamond head"",""message_number"":1},{""role"":""matcher"",""text"":""no legs"",""message_number"":2},{""role"":""matcher"",""text"":""leaning left"",""message_number"":3},{""role"":""matcher"",""text"":""leaning to left"",""message_number"":4},{""role"":""matcher"",""text"":""body laying left"",""message_number"":5},{""role"":""describer"",""text"":""no legs"",""message_number"":6},{""role"":""matcher"",""text"":""no legs"",""message_number"":7},{""role"":""describer"",""text"":""leaning left"",""message_number"":8}]","{'E': -2.657191753387451, 'A': -1.6571916341781616, 'D': -1.9071916341781616, 'B': -2.032191753387451, 'C': -2.407191753387451, 'F': -2.407191753387451, 'J': -2.782191753387451, 'G': -2.907191753387451, 'H': -3.157191753387451, 'I': -3.157191753387451, 'K': -3.157191753387451, 'L': -7.032191753387451}"
5029,True,random,Z2WAkYpWiXwuGcdME,I,57,4,14,1,I,1.0,"[[{""role"":""describer"",""text"":""arm hair standing"",""message_number"":1}]]","[""C""]","[{""role"":""describer"",""text"":""karate"",""message_number"":1}]","{'E': -3.143463373184204, 'A': -0.8934633731842041, 'B': -1.143463373184204, 'D': -2.143463373184204, 'F': -2.893463373184204, 'C': -3.268463373184204, 'I': -4.518463134765625, 'G': -5.643463134765625, 'J': -6.518463134765625, 'H': -6.893463134765625, 'K': -7.393463134765625, 'L': -9.893463134765625}"
5029,True,random,LzNv7CD7gRuxpk7cQ,H,35,2,15,1,H,1.0,"[[{""role"":""describer"",""text"":""tango dancer"",""message_number"":1}],[{""role"":""describer"",""text"":""indian"",""message_number"":1}]]","[""G"",""E""]","[{""role"":""describer"",""text"":""grave stone"",""message_number"":1}]","{'C': -2.31160831451416, 'D': -1.3116081953048706, 'A': -1.4366081953048706, 'F': -1.5616081953048706, 'B': -2.31160831451416, 'H': -2.81160831451416, 'J': -4.81160831451416, 'E': -4.93660831451416, 'I': -4.93660831451416, 'K': -6.43660831451416, 'G': -7.93660831451416, 'L': -9.18660831451416}"
5029,True,random,22dyGMRgestp8u5Lc,C,61,5,16,1,C,1.0,"[[{""role"":""describer"",""text"":""bunny ears"",""message_number"":1}],[{""role"":""describer"",""text"":""facing left one leg up arms up falling backward"",""message_number"":1}]]","[""E"",""A""]","[{""role"":""describer"",""text"":""jumping off building, arms out"",""message_number"":1}]","{'C': -1.5887939929962158, 'B': -1.0887939929962158, 'D': -1.3387939929962158, 'A': -2.588793992996216, 'F': -2.713793992996216, 'E': -3.213793992996216, 'G': -5.088793754577637, 'H': -5.213793754577637, 'J': -5.963793754577637, 'I': -7.213793754577637, 'K': -9.088793754577637, 'L': -10.838793754577637}"
5029,True,random,zviCQXNM4xWoYTmoY,E,30,2,17,1,E,1.0,"[[{""role"":""describer"",""text"":""like a person walking lifting one foot up, leaning head back a bit, holding a cloth in front of them"",""message_number"":1},{""role"":""matcher"",""text"":""square on their back"",""message_number"":2},{""role"":""describer"",""text"":""lifting the foot up in front of them not behind"",""message_number"":3},{""role"":""matcher"",""text"":""foot lifting up to the left"",""message_number"":4}]]","[""A""]","[{""role"":""describer"",""text"":""bunny one with two triangles at the top"",""message_number"":1}]","{'B': -0.7703163027763367, 'D': -1.6453163623809814, 'C': -1.8953163623809814, 'E': -2.5203163623809814, 'A': -3.1453163623809814, 'F': -3.3953163623809814, 'I': -3.8953163623809814, 'G': -4.770316123962402, 'H': -5.770316123962402, 'J': -6.895316123962402, 'K': -7.895316123962402, 'L': -8.832816123962402}"
5029,True,random,MEJ8y7jRW4947MPrH,B,53,4,18,1,B,1.0,"[[{""role"":""describer"",""text"":""diamond head arms left knees bent"",""message_number"":1},{""role"":""describer"",""text"":""arms right sorry"",""message_number"":2},{""role"":""matcher"",""text"":""are his legs facing the ceiling or flat"",""message_number"":3},{""role"":""matcher"",""text"":""feet up or no"",""message_number"":4},{""role"":""matcher"",""text"":""it looks like they're doing a squat while holding a tray"",""message_number"":5},{""role"":""describer"",""text"":""knees bent to right under knees"",""message_number"":6},{""role"":""matcher"",""text"":""*tray"",""message_number"":7},{""role"":""describer"",""text"":""yes squat with the tray guy"",""message_number"":8},{""role"":""matcher"",""text"":""squat guy"",""message_number"":9},{""role"":""matcher"",""text"":""squat is a good one"",""message_number"":10},{""role"":""matcher"",""text"":""squat guy"",""message_number"":11}],[{""role"":""describer"",""text"":""celebratory person - arms extended, diamond head"",""message_number"":1},{""role"":""matcher"",""text"":""no legs"",""message_number"":2},{""role"":""matcher"",""text"":""leaning left"",""message_number"":3},{""role"":""matcher"",""text"":""leaning to left"",""message_number"":4},{""role"":""matcher"",""text"":""body laying left"",""message_number"":5},{""role"":""describer"",""text"":""no legs"",""message_number"":6},{""role"":""matcher"",""text"":""no legs"",""message_number"":7},{""role"":""describer"",""text"":""leaning left"",""message_number"":8}]]","[""L"",""C""]","[{""role"":""describer"",""text"":""two arms - one coming off body on right"",""message_number"":1},{""role"":""describer"",""text"":""two"",""message_number"":2},{""role"":""matcher"",""text"":""wings guy"",""message_number"":3},{""role"":""matcher"",""text"":""kneeling down"",""message_number"":4},{""role"":""matcher"",""text"":""wings"",""message_number"":5},{""role"":""matcher"",""text"":""foot left"",""message_number"":6},{""role"":""matcher"",""text"":""wing guy"",""message_number"":7},{""role"":""describer"",""text"":""wings guy"",""message_number"":8},{""role"":""matcher"",""text"":""not celebration guy"",""message_number"":9},{""role"":""matcher"",""text"":""angel wings"",""message_number"":10},{""role"":""describer"",""text"":""not celeb"",""message_number"":11}]","{'A': -1.6104618310928345, 'B': -1.2354618310928345, 'D': -2.110461711883545, 'F': -2.110461711883545, 'E': -2.610461711883545, 'G': -3.110461711883545, 'H': -3.360461711883545, 'K': -3.360461711883545, 'J': -3.485461711883545, 'I': -3.735461711883545, 'C': -5.485461711883545, 'L': -7.610461711883545}"
5029,True,random,MDLyuv29jevaGLSeT,J,64,5,19,1,J,1.0,"[[{""role"":""describer"",""text"":""Guy stood straight facing left looking down at arms extended to left"",""message_number"":1}],[{""role"":""describer"",""text"":""Standing facing left arms extended in front"",""message_number"":1}],[{""role"":""describer"",""text"":""standing up straight facing left"",""message_number"":1}]]","[""D"",""D"",""D""]","[{""role"":""describer"",""text"":""half a square facing right"",""message_number"":1}]","{'B': -1.347054362297058, 'A': -0.7220543622970581, 'C': -1.972054362297058, 'E': -3.0970544815063477, 'F': -3.0970544815063477, 'D': -4.722054481506348, 'G': -4.972054481506348, 'H': -5.097054481506348, 'I': -7.222054481506348, 'J': -7.347054481506348, 'K': -7.847054481506348, 'L': -9.097054481506348}"
5029,False,random,GWCD2NGoiA2n5Wh2i,B,38,3,20,1,L,1.0,[],[],"[{""role"":""matcher"",""text"":""Podium You guys don't need me anymore"",""message_number"":1},{""role"":""describer"",""text"":""kneeling man in a robe, facing right"",""message_number"":2},{""role"":""describer"",""text"":""keep it up repi, i think it helps as long as you go first!"",""message_number"":3}]","{'A': -1.2858364582061768, 'I': -1.0358364582061768, 'B': -2.4108364582061768, 'D': -2.6608364582061768, 'E': -2.7858364582061768, 'C': -3.4108364582061768, 'F': -4.285836219787598, 'J': -4.285836219787598, 'G': -5.410836219787598, 'K': -5.410836219787598, 'H': -6.035836219787598, 'L': -6.160836219787598}"
5029,True,random,22dyGMRgestp8u5Lc,I,63,5,21,1,I,1.0,"[[{""role"":""describer"",""text"":""bunny ears"",""message_number"":1}],[{""role"":""describer"",""text"":""facing left one leg up arms up falling backward"",""message_number"":1}],[{""role"":""describer"",""text"":""jumping off building, arms out"",""message_number"":1}]]","[""E"",""A"",""C""]","[{""role"":""describer"",""text"":""falling forward, arms out front"",""message_number"":1}]","{'B': -0.6110747456550598, 'D': -1.611074686050415, 'A': -2.236074686050415, 'F': -2.361074686050415, 'C': -3.486074686050415, 'E': -3.861074686050415, 'G': -6.111074924468994, 'H': -6.861074924468994, 'J': -7.361074924468994, 'I': -7.986074924468994, 'K': -8.611074447631836, 'L': -10.611074447631836}"
5029,False,random,BTbGhXZvjdSFubTBg,I,49,4,22,1,G,1.0,[],[],"[{""role"":""describer"",""text"":""kung fu yoga guy again"",""message_number"":1}]","{'I': -0.712401270866394, 'A': -1.587401270866394, 'B': -2.4624013900756836, 'D': -3.0874013900756836, 'E': -3.2124013900756836, 'C': -3.5874013900756836, 'F': -4.212401390075684, 'J': -5.712401390075684, 'H': -5.837401390075684, 'G': -5.962401390075684, 'K': -6.087401390075684, 'L': -6.337401390075684}"
5029,True,random,MDLyuv29jevaGLSeT,F,47,3,23,1,F,1.0,"[[{""role"":""describer"",""text"":""Guy stood straight facing left looking down at arms extended to left"",""message_number"":1}],[{""role"":""describer"",""text"":""Standing facing left arms extended in front"",""message_number"":1}],[{""role"":""describer"",""text"":""standing up straight facing left"",""message_number"":1}],[{""role"":""describer"",""text"":""half a square facing right"",""message_number"":1}]]","[""D"",""D"",""D"",""J""]","[{""role"":""describer"",""text"":""Person is sat facing left with their legs out in front of them"",""message_number"":1},{""role"":""describer"",""text"":""Looks depressed"",""message_number"":2}]","{'F': -1.530210018157959, 'A': -2.030210018157959, 'B': -2.155210018157959, 'C': -2.280210018157959, 'H': -2.280210018157959, 'G': -2.405210018157959, 'I': -2.405210018157959, 'E': -2.655210018157959, 'J': -3.530210018157959, 'K': -3.530210018157959, 'L': -4.530210018157959, 'D': -5.155210018157959}"
5029,True,random,BTbGhXZvjdSFubTBg,H,9,0,24,2,H,0.8,"[[{""role"":""describer"",""text"":""kung fu yoga guy again"",""message_number"":1}]]","[""G""]","[{""role"":""describer"",""text"":""sitting down no legs showing"",""message_number"":1},{""role"":""matcher"",""text"":""no arms"",""message_number"":2},{""role"":""matcher"",""text"":""Bunny ears"",""message_number"":3},{""role"":""describer"",""text"":""legs showing to one side no arms"",""message_number"":4},{""role"":""matcher"",""text"":""kinda like kneeling"",""message_number"":5},{""role"":""describer"",""text"":""no feet"",""message_number"":6},{""role"":""describer"",""text"":""yes kneeling"",""message_number"":7}]","{'B': -1.7337548732757568, 'E': -1.7337548732757568, 'F': -1.7337548732757568, 'A': -1.9837548732757568, 'D': -2.483754873275757, 'C': -2.733754873275757, 'H': -2.733754873275757, 'I': -2.733754873275757, 'K': -3.608754873275757, 'J': -3.983754873275757, 'G': -5.608755111694336, 'L': -7.483755111694336}"
5029,True,random,MDLyuv29jevaGLSeT,A,16,1,25,2,A,1.0,"[[{""role"":""describer"",""text"":""Guy stood straight facing left looking down at arms extended to left"",""message_number"":1}],[{""role"":""describer"",""text"":""Standing facing left arms extended in front"",""message_number"":1}],[{""role"":""describer"",""text"":""standing up straight facing left"",""message_number"":1}],[{""role"":""describer"",""text"":""half a square facing right"",""message_number"":1}],[{""role"":""describer"",""text"":""Person is sat facing left with their legs out in front of them"",""message_number"":1},{""role"":""describer"",""text"":""Looks depressed"",""message_number"":2}]]","[""D"",""D"",""D"",""J"",""F""]","[{""role"":""describer"",""text"":""body facing left with one foot in the air, head is hanging backwards also looks like a penguin"",""message_number"":1}]","{'G': -2.18284273147583, 'A': -1.93284273147583, 'E': -1.93284273147583, 'B': -2.18284273147583, 'C': -2.18284273147583, 'F': -2.18284273147583, 'H': -2.43284273147583, 'I': -2.80784273147583, 'J': -3.05784273147583, 'K': -3.43284273147583, 'D': -4.30784273147583, 'L': -4.68284273147583}"
5029,True,random,22dyGMRgestp8u5Lc,B,21,1,26,2,B,1.0,"[[{""role"":""describer"",""text"":""bunny ears"",""message_number"":1}],[{""role"":""describer"",""text"":""facing left one leg up arms up falling backward"",""message_number"":1}],[{""role"":""describer"",""text"":""jumping off building, arms out"",""message_number"":1}],[{""role"":""describer"",""text"":""falling forward, arms out front"",""message_number"":1}]]","[""E"",""A"",""C"",""I""]","[{""role"":""describer"",""text"":""baby looking up with arms out, bow on back of head"",""message_number"":1}]","{'G': -2.462628126144409, 'B': -1.0876281261444092, 'D': -1.5876281261444092, 'F': -1.9626281261444092, 'H': -2.462628126144409, 'A': -2.837628126144409, 'E': -3.212628126144409, 'J': -3.712628126144409, 'C': -3.837628126144409, 'I': -6.337628364562988, 'K': -7.337628364562988, 'L': -9.462628364562988}"
5029,True,random,zviCQXNM4xWoYTmoY,A,54,4,27,2,A,1.0,"[[{""role"":""describer"",""text"":""like a person walking lifting one foot up, leaning head back a bit, holding a cloth in front of them"",""message_number"":1},{""role"":""matcher"",""text"":""square on their back"",""message_number"":2},{""role"":""describer"",""text"":""lifting the foot up in front of them not behind"",""message_number"":3},{""role"":""matcher"",""text"":""foot lifting up to the left"",""message_number"":4}],[{""role"":""describer"",""text"":""bunny one with two triangles at the top"",""message_number"":1}]]","[""A"",""E""]","[{""role"":""describer"",""text"":""lifting foot up holding cloth"",""message_number"":1}]","{'A': -0.36567023396492004, 'B': -2.2406702041625977, 'C': -2.6156702041625977, 'D': -2.6156702041625977, 'E': -3.7406702041625977, 'F': -3.9906702041625977, 'G': -5.490670204162598, 'H': -5.865670204162598, 'I': -5.865670204162598, 'J': -7.240670204162598, 'K': -9.428170204162598, 'L': -9.740670204162598}"
5029,True,random,BTbGhXZvjdSFubTBg,D,6,0,28,2,D,1.0,"[[{""role"":""describer"",""text"":""kung fu yoga guy again"",""message_number"":1}],[{""role"":""describer"",""text"":""sitting down no legs showing"",""message_number"":1},{""role"":""matcher"",""text"":""no arms"",""message_number"":2},{""role"":""matcher"",""text"":""Bunny ears"",""message_number"":3},{""role"":""describer"",""text"":""legs showing to one side no arms"",""message_number"":4},{""role"":""matcher"",""text"":""kinda like kneeling"",""message_number"":5},{""role"":""describer"",""text"":""no feet"",""message_number"":6},{""role"":""describer"",""text"":""yes kneeling"",""message_number"":7}]]","[""G"",""H""]","[{""role"":""describer"",""text"":""a person standing holding out their hands,"",""message_number"":1},{""role"":""matcher"",""text"":""Both feet on the ground"",""message_number"":2},{""role"":""matcher"",""text"":""Inverted top hat in hands"",""message_number"":3},{""role"":""matcher"",""text"":""Are they side on"",""message_number"":4},{""role"":""matcher"",""text"":""Wait, holding OUT their hands, or holding UP their hands"",""message_number"":5},{""role"":""describer"",""text"":""yes inverted top hat"",""message_number"":6},{""role"":""matcher"",""text"":""lol top hat"",""message_number"":7}]","{'A': -1.6356579065322876, 'B': -1.7606579065322876, 'D': -1.8856579065322876, 'F': -1.8856579065322876, 'C': -2.135657787322998, 'E': -2.135657787322998, 'J': -3.135657787322998, 'I': -3.260657787322998, 'G': -5.885657787322998, 'K': -6.010657787322998, 'L': -6.260657787322998, 'H': -9.260658264160156}"
5029,True,random,x8BXJBHh3RxchPoHv,B,61,5,29,2,B,0.75,"[[{""role"":""describer"",""text"":""like someone kneeling"",""message_number"":1},{""role"":""describer"",""text"":""facing to the right of screen"",""message_number"":2},{""role"":""matcher"",""text"":""arms together or spread"",""message_number"":3},{""role"":""matcher"",""text"":""arms raised"",""message_number"":4},{""role"":""describer"",""text"":""arms raised"",""message_number"":5}],[{""role"":""describer"",""text"":""It is the bunny rabbit"",""message_number"":1},{""role"":""describer"",""text"":""two triangles for ears"",""message_number"":2}]]","[""B"",""E""]","[{""role"":""describer"",""text"":""kneeling both arms out"",""message_number"":1}]","{'C': -2.2303519248962402, 'A': -0.730351984500885, 'D': -1.7303519248962402, 'F': -2.2303519248962402, 'B': -2.9803519248962402, 'E': -3.7303519248962402, 'G': -3.9803519248962402, 'H': -4.23035192489624, 'I': -4.48035192489624, 'J': -5.73035192489624, 'K': -7.48035192489624, 'L': -9.480352401733398}"
5029,True,random,BTbGhXZvjdSFubTBg,L,21,1,30,2,L,1.0,"[[{""role"":""describer"",""text"":""kung fu yoga guy again"",""message_number"":1}],[{""role"":""describer"",""text"":""sitting down no legs showing"",""message_number"":1},{""role"":""matcher"",""text"":""no arms"",""message_number"":2},{""role"":""matcher"",""text"":""Bunny ears"",""message_number"":3},{""role"":""describer"",""text"":""legs showing to one side no arms"",""message_number"":4},{""role"":""matcher"",""text"":""kinda like kneeling"",""message_number"":5},{""role"":""describer"",""text"":""no feet"",""message_number"":6},{""role"":""describer"",""text"":""yes kneeling"",""message_number"":7}],[{""role"":""describer"",""text"":""a person standing holding out their hands,"",""message_number"":1},{""role"":""matcher"",""text"":""Both feet on the ground"",""message_number"":2},{""role"":""matcher"",""text"":""Inverted top hat in hands"",""message_number"":3},{""role"":""matcher"",""text"":""Are they side on"",""message_number"":4},{""role"":""matcher"",""text"":""Wait, holding OUT their hands, or holding UP their hands"",""message_number"":5},{""role"":""describer"",""text"":""yes inverted top hat"",""message_number"":6},{""role"":""matcher"",""text"":""lol top hat"",""message_number"":7}]]","[""G"",""H"",""D""]","[{""role"":""describer"",""text"":""bent knees but not kneeling arms out"",""message_number"":1},{""role"":""describer"",""text"":""both feet on floor"",""message_number"":2},{""role"":""matcher"",""text"":""Does he kind of have the shape of the letter S"",""message_number"":3},{""role"":""matcher"",""text"":""lightning bolt"",""message_number"":4}]","{'C': -1.9943901300430298, 'F': -1.3693901300430298, 'A': -1.4943901300430298, 'B': -1.8693901300430298, 'E': -2.2443900108337402, 'I': -3.1193900108337402, 'J': -3.2443900108337402, 'D': -3.7443900108337402, 'L': -4.99439001083374, 'G': -5.61939001083374, 'K': -5.99439001083374, 'H': -8.744390487670898}"
5029,True,random,22dyGMRgestp8u5Lc,J,51,4,31,2,J,1.0,"[[{""role"":""describer"",""text"":""bunny ears"",""message_number"":1}],[{""role"":""describer"",""text"":""facing left one leg up arms up falling backward"",""message_number"":1}],[{""role"":""describer"",""text"":""jumping off building, arms out"",""message_number"":1}],[{""role"":""describer"",""text"":""falling forward, arms out front"",""message_number"":1}],[{""role"":""describer"",""text"":""baby looking up with arms out, bow on back of head"",""message_number"":1}]]","[""E"",""A"",""C"",""I"",""B""]","[{""role"":""describer"",""text"":""half pot or bowl with triangle on top"",""message_number"":1}]","{'D': -0.4671543538570404, 'F': -1.9671543836593628, 'H': -2.5921542644500732, 'G': -2.8421542644500732, 'A': -3.5921542644500732, 'J': -3.5921542644500732, 'C': -4.092154502868652, 'B': -4.217154502868652, 'E': -4.592154502868652, 'I': -6.342154502868652, 'K': -6.842154502868652, 'L': -9.217154502868652}"
